Id,Date,Text
1432188496156975105,2021-08-30 03:48:40,@birrayfasito @TradingLatino Yo soy de sv 🤣🤣🤣🤣 ya tengo bitcoin como moneda de curso legal
1432188421745922049,2021-08-30 03:48:23,"@ElisabettaZacc2 @nayibbukele Creo que por las comisiones hasta más va a pagar nada es gratis con #bitcoin no se de donde saca el presidente que es gratis, si de eso viven los mineros"
1432188390439636992,2021-08-30 03:48:15,"https://t.co/ahTod0oBCI

Las transacciones #Bitcoin son cada vez mas económicas gracias a la mayor adopción de #Segwit ¿Entonces vale la pena usar #LightingNetwork?

#hive #criptomonedas"
1432188345958813696,2021-08-30 03:48:05,"Las 5 principales criptomonedas a observar esta semana: BTC, ADA, LUNA, VET, XTZ - Cointelegraph en Español (Noticias sobre Bitcoin, Blockchain y el futuro del dinero) https://t.co/bx7jzvaddF"
1432188341953380352,2021-08-30 03:48:04,@driver_sv @healthy_pockets Espera que baje al subir BITCOIN bajan un poco  ADA SOLANA AXS
1432188329374720000,2021-08-30 03:48:01,@MonikkitaBermd1 @KFC_sv Me gusta mucho el Bitcoin pero me quedo con el pollo
1432188302740819974,2021-08-30 03:47:54,@ElTiburonBTC @AaronvanW Artículo de la 7 de la ley Bitcoin.....🙄
1432188297766395908,2021-08-30 03:47:53,Él @che_trader te dijo que bitcoin cash iba por nuevo ATH y pasó. Te dijo que SOL iba a 100. Y acaba de pasar. Ésta no te la pierdas. Yo me subo. https://t.co/5FXLv1mkan
1432188288505352194,2021-08-30 03:47:51,"@sosa_lissett @nayibbukele @chivowallet A ver, dinos un ""Beneficio"" a parte de los $30 que pagas en impuestos y ahora te los regresan 😂🤡 o el que aún no podrás ni gastar ese subsidio porque el Gobierno sigue sin educar los comercios sobre cómo recibirán BTC 🤡"
1432188270868406275,2021-08-30 03:47:47,@Danyel90490263 @joserangel2002 @Alfonso77811801 @CriptoProfe A ver.El precio de los activos sigue un movimiento como si de una ola se tratase.Eso sucede así no con el Bitcoin sino con cualquier activo. El Halving ha determinado el inicio de cada ciclo pq así hemos querido determinarlo y hasta ahora así ha sucedido.BTC no subirá eternamente
1432188257383583744,2021-08-30 03:47:43,@JoseUma93730277 @nayibbukele @chivowallet Dónde compraste bitcoin tenían que cambiártelos por dólares 🤷🏻‍♂️
1432188202941513728,2021-08-30 03:47:31,"@FMLNoficial 3 pelones son la diaspora????? Jajajaja
Mejor q digan "" 3 de la Diaspora dicen no al bitcoin"" para q les crean mas 🤣🤣🤣🤣🤣🤣"
1432188199011602435,2021-08-30 03:47:30,@ILoveCalifas @Chelita_NI Cual es la contra; el Bitcoin pueda que ayude
1432188185673715713,2021-08-30 03:47:26,@anamag_figueroa Ha ha ha ha yo soy diáspora y ARRIBA EL BITCOIN 👌👌👌👌👌
1432188154812018689,2021-08-30 03:47:19,"Bienvenido
Bitcoin"
1432188100546072576,2021-08-30 03:47:06,"@feliperaytyson ¿Que acaso es pecado pronunciar mal un nombre en inglés?? 
Es mediocre y estúpido que #BukeleMarero impulse el bitcoin cuando el 70% de la población es pobre y 40% vive en extrema pobreza o lo mismo apenas y tienen para comer y vivir. 
Y tu como andas de inglés?? Nativo? https://t.co/BAAOwNxzB4"
1432188084112830468,2021-08-30 03:47:02,@AronetteMencia Lo que creo es que la mayoria de la Diaspora usaremos el Bitcoin y despues usaremos nuestro derecho de voto el 2024. Solo para eliminar a el FMLN como partido político y despues reducir los ARENEROS a la cantidad que hoy tiene de diputados el FMLN 😎🇸🇻.
1432188080161759233,2021-08-30 03:47:01,"@JaimeGuevaraSV @FMLNoficial Jaja labado de dinero? Si el bitcoin es una crypto, jajaja estudien mejor idiotas"
1432188050688430082,2021-08-30 03:46:54,Soy de la Diaspora y apoyo El Bitcoin.
1432187878956748804,2021-08-30 03:46:13,"Esperemos buenos resultados de la nueva circulación del #Bitcoin como una nueva alternativa del uso del dólar, #ChivoWallet # y otras wallet dentro del país, disminuirsn los gastos e impacto que se nos impusieron en el 2001; por una nueva autonomía monetaria  ✊🏽 https://t.co/fTr7cP5CUo"
1432187834572627973,2021-08-30 03:46:03,Nueva función de la gloriosa fuerza armada? Cuidar cajeros Bitcoin? @FUERZARMADASV https://t.co/8xG7lneaur
1432187816461602818,2021-08-30 03:45:58,"@Raul_Marin_ Con esto, si los soldados ven que pasa eso y se van de sus puestos a saber qué sanción les pondrían, y por otro lado, la gente que vive cerca de las bitcoin cages se ha de sentir más segura, momentáneamente."
1432187813219364870,2021-08-30 03:45:58,"El gobierno salvadoreño les dara $30 en Bitcoin a sus ciudadanos. @nayibbukele dijo que el que quiera que lo reciba y que el que no quiera, no. Es un Regalo 🤯, yo que ustedes lo agaro y me compro unos churritos vitaminados. Aquien le dan pan que lloren. 😎 https://t.co/W9nbtDGeRM"
1432187670655029249,2021-08-30 03:45:24,"@Samchez1116 @nayibbukele @chivowallet Esperemos a que vuelva a caer otro 50% el BTC a ver qué tan ""Modernos"" se sienten https://t.co/EfAXGnv5sE"
1432187657501745162,2021-08-30 03:45:20,@anamag_figueroa Soy de la Diaspora y estoy a Favor del BitCoin.
1432187517013536769,2021-08-30 03:44:47,"ya me dio ñañaras, cuando vaya a mi país no pueda usar o pagar con bitcoin... que nervios pero así es todo cambio trae pro y contras hay que sacarle lo positivo lo demás es historia."
1432187470343462912,2021-08-30 03:44:36,"Los soldados en los cajeros  bitcoin, no son para protegerlos a ustedes... es para proteger el negocio de los #BukeleCorrupto"
1432187404278960131,2021-08-30 03:44:20,"@FMLNoficial SOY DIASPORA Y DIGO SI AL BITCOIN, le duela a quien le duela."
1432187370758098944,2021-08-30 03:44:12,Ya es tendencia 😎😎si al #Bitcoin https://t.co/hZmug2BEDb
1432187356346568708,2021-08-30 03:44:09,"Check this out!
Lo mejor de lo mejor https://t.co/w4dVh8sFSm https://t.co/3AXx896kVr"
1432187301925474305,2021-08-30 03:43:56,"Admiro a Canal 19, Canal 12, TCS, Canal 21 y otros, porque, entre mas de 7 millones de Salvadoreños, siempre, pero siempre encuentra a la persona que desconoce el uso o esta en contra del #Bitcoin para entrevistarla. No les parece increíble?🤔Será Campo pagado? Intereses Creados?"
1432187263329439746,2021-08-30 03:43:46,"Por eso los hospitales no se deben sólo de pintar, se necesita generar las condiciones para que tengan el equipo humano e instrumentos necesarios, para que esto pueda ser atendido allí.
Pero no se preocupen tendremos  bitcoin, cajeros chivo y 20,000 soldados https://t.co/rzGau0BjMY"
1432187255758675969,2021-08-30 03:43:45,"@AnabelBelloso Tres pelones no 👎 hacen mella, ¡si al Bitcoin no a los retrógradas ArenaFrente!"
1432187213853429764,2021-08-30 03:43:35,Yo también quiero #Biscuit lo quiero pagar con #Bitcoin @KFC_sv https://t.co/iMD9bLonk5
1432187142415937536,2021-08-30 03:43:18,@nayibbukele @chivowallet Saludos desde los Ángeles mi presidente ya listos para iniciar con la nueva era en inversiones y seguir apoyando a nuestras familias  con las remesas por medio del Bitcoin y sin pagar esas elevadas tarifas 😉💙🇸🇻👊🙌🤝🙏💰
1432187138523684865,2021-08-30 03:43:17,"@FMLNoficial Se estan quedando atrasados y solos los del fmln,cuba y Venezuela dicen SI al bitcoin 🤣🤣🤣"
1432187100770803712,2021-08-30 03:43:08,Los que le tiran hate a axie son los mismos que le siguen tirando hate al bitcoin 😂😂
1432187083477504002,2021-08-30 03:43:04,@lulashotmailcom Y lo peor 🤣🤣🤣 hasta esos tres sujetos ya usan Bitcoin 🙊🤣
1432186999088287749,2021-08-30 03:42:43,"@Chelita_NI @anamag_figueroa Hay Dios y hoy como se declarar él iva él bitcoin no sirve, sirve solo para los lavadores de dinero menos mal la diáspora es honrada"
1432186925503418369,2021-08-30 03:42:26,"#LoDeLaSemana Pese al rechazo generalizado, poner a funcionar el #Bitcoin costará a los salvadoreños más de $200 millones de dólares https://t.co/uF4PhkcUmC Foto cortesía https://t.co/YBVRgQNK8v"
1432186899435769857,2021-08-30 03:42:20,@Serresiete_1 @nayibbukele @chivowallet Cuando yo tuve Bitcoin nunca me los quisieron cambiar por dólar
1432186874618007553,2021-08-30 03:42:14,"@chinchontepec22 esque como alguien dijo por alli, si usted fue campeon den jugar chivolas, trompo, yoyo, la lleva, la holla, carambola, chintas, escondidas, el #Bitcoin  no es para usted"
1432186862391676928,2021-08-30 03:42:11,"Si al #Biscuit si al #Bitcoin gracias a @KFC_sv 

@MirtaJimenez13 @LauraPocaSV @19fender84 @MrCuchilla @MrElegantesv @Chelita_NI https://t.co/FzIwLlkG4B"
1432186823065980928,2021-08-30 03:42:02,"@MilenaMayorga @chivowallet Listo para hacer negocios inmobiliarios a través del #Bitcoin 

@Chelita_NI @chelitabombom @JoseNavarroSV @MariaLuisaHayem @MigueVaquerano @CeciliaGRM @monicataher @Lindara51659953 @Luis_SV_2021 @MarceloLarin1 https://t.co/bea4KnpY3z"
1432186805751881732,2021-08-30 03:41:57,"Multitudinaria manifestación de salvadoreños en el exterior en contra del #Bitcoin. Video compartido por el diputado del FMLN, @JaimeGuevaraSV. https://t.co/tfaaSJ4NGu"
1432186774105829379,2021-08-30 03:41:50,"@AMuyshondt Irónico no crees!!! Pero Cuba legalizó el uso del Bitcoin. Están terminados, desahuciados y no lo entienden. La desesperación de estos corruptos es porque no robaran  mas, y porque pronto pagarán por sus delitos. Sus padrinos (Cuba, Venezuela, etc) los dejaron solos. Saludos."
1432186708343263233,2021-08-30 03:41:34,@RecuerdameBot @RecuerdameBot  el precio de Bitcoin el día 31/12/21 y que hoy estaba a $48.000
1432186706325803010,2021-08-30 03:41:34,@Ingrydadriana El Bitcoin es un PELIGRO!!!!
1432186579938861059,2021-08-30 03:41:04,"@DiarioBitcoin Voy para abajo Bitcoin ahorita estaban los 49,000 y ahora está en los 48,000 y Iba para abajo"
1432186579892817925,2021-08-30 03:41:04,"Precio de Bitcoin Hoy. 30-8-21.
SIGUEME EN YOUTUBE 
#BTCUSDT #mbox #AxieInfinity #axsusdt #alienworlds #TLM
#cardano #binance #ethereum   #BNB #BTCUSDT #preciodebitcoinhoy 
Like y Retweet por favor
https://t.co/BBEzWoeyiK"
1432186501505429506,2021-08-30 03:40:45,Cada vez que veo que #BukeleMarero promueve el #Bitcoin me recuerda de esta gran estafa. #NoAlBitcoin https://t.co/8ETQb5EVi6 https://t.co/xKqomJBmaw
1432186495079788544,2021-08-30 03:40:43,Bitcoin vuelve a USD $48.000 tras discurso del presidente de la FED: sin prisa para aumentar tasas de interés https://t.co/KL2bxNNdw6
1432186491862650884,2021-08-30 03:40:43,"¡Echa un vistazo a bitcoinSV503! #TikTok https://t.co/CTa1p6NOPx

Vayan a seguirlo en TikTok te dará mucha información sobre este tema del #Bitcoin  ya que estamos casi a las puertas de usarla pues porque no  infórmanos más con el tema 😉"
1432186401374838785,2021-08-30 03:40:21,"@Nuevasideas9 @nayibbukele Porque millonarios en Bitcoin querrán invertir sin miedo en el país. Porque ya no se pagarán las altas comisiones a intermediarios por transferir dinero de otros países. La entrada de empresas relacionadas a la bolsa de valores y trading como ""Skrill"" haciendo mas facil invertir"
1432186374023700481,2021-08-30 03:40:14,"@BurgosSV Recuerde q todos los q dicen ser ""millenial"" usan mucho su famoso escudo ""lectura comprensiva"". Recuerde el articulo q dice txtualmnte la obligatoriedad de aceptar bitcoin, pero q dijeron q de todas formas no.
Talvez con la nva gnracion de jueces millenial todo quede claro."
1432186363831635968,2021-08-30 03:40:12,Hombre demanda a padres de adolescentes que robaron casi $ 1 millón en Bitcoin Heist https://t.co/PBq6DTnB59
1432186308290650117,2021-08-30 03:39:59,@FMLNoficial Mentirosos!!! soy diaspora y si apoyo el Bitcoin
1432186296127033344,2021-08-30 03:39:56,@ElLibertarioSv @KFC_sv @nayibbukele @kfc Jaja como los tiene su Tata Bukele. Todos descompuestos jaja. Huy huy huy el Bitcoin es del diablo jaja. La vacuna te convierte en antena wi-fi y 5G para más fregar. Huy huy huy el presidente está endeudanos a todos jajaja. Relajen el * o usen la mano.
1432186247565426689,2021-08-30 03:39:44,"@mxgxw_alpha Al final, lo ideal será, que la gente una vez agarren la onda con el #bitcoin ya no usen los ATM y estos, se vuelvan innecesarios, de igual manera que la gente ya no use wallet custodial sino self-custodial, ojala y eso pase, el Gobierno no podrá controlar le decisión de la gente"
1432186172160331782,2021-08-30 03:39:26,Yo que él lo hubiera comprado con #Bitcoin 💅🏻 https://t.co/D1Y2Gv38Dj
1432186031546277899,2021-08-30 03:38:53,@tuiterolobato @nayibbukele Y que tiene que ver tener topada la tarjeta con el uso del bitcoin? O este nace por arte de magia? Y seremos millonarios de la noche a la mañana ?
1432186010121736194,2021-08-30 03:38:48,"@Ricardo66844393 @Chelita_NI En EEUU el bitcóin no es la moneda de curso legal, en El Salvador si a partir del 7 de septiembre, cuando van a entender eso 🙄"
1432186001468936196,2021-08-30 03:38:46,@suecallejas @chivowallet Hay le vamos a contar cuando veamos a los del %3 pagando sus cervecitas con los $30 #Bitcoin  😂
1432185989036974082,2021-08-30 03:38:43,"@FMLNoficial Poooota...... que vergo de gente oponiéndose, ya eliminaron el uso del bitcoin..... 😂🤣😂🤣😂🤣😂🤣"
1432185976101691394,2021-08-30 03:38:40,"Buenas, puedo comprar #Biscuit con #Bitcoin 😁"
1432185945936338944,2021-08-30 03:38:32,@kabuto_btc todo está bajando
1432185830559342593,2021-08-30 03:38:05,Masiva concentración de salvadoreños en el exterior en contra del #Bitcoin. https://t.co/O0rHsv9nFC
1432185808912408578,2021-08-30 03:38:00,"#29Ago #Sucesos Simuló su secuestro para robar más de un millón de dólares en #Bitcoin 
https://t.co/Og5EiUAK35 https://t.co/6jSgZpXFYw"
1432185806320459780,2021-08-30 03:37:59,@JoseValdezSV univision . Telemundo.  CNN  entre otros ..medios neoliberales venden estas diminutas protestas ...asi como que el salvador entero rechasa la ley del BITCOIN.
1432185802554028032,2021-08-30 03:37:58,"@JorgeRosaG @AMuyshondt No tenes ni pvta idea, el bitcoin puede hacer crecer una nación, lo que pasa es que ustedes no ven más alla de sus narices."
1432185800872112129,2021-08-30 03:37:58,"Un diputado de una de las Fracciones del FMLN😅, comparte un video con multitudinaria presencia de la ""diaspora"" en rechazo a ""la imposición del  #Bitcoin  en el país"".

En reiteradas ocasiones el Presidente @nayibbukele ha sido enfático que el uso la criptomoneda será opcional https://t.co/1WjiyNravr"
1432185795914371081,2021-08-30 03:37:57,@capitansky2 @nayibbukele @chivowallet jajajajaajaj yo uso bitcoin jajajaj es como que la que fue violada se enamore de su violador jajajaj no me jodas viejo entonces sos un fracasado que no sabes hacer nada
1432185772484988928,2021-08-30 03:37:51,"Recuerden a partir del 7 de septiembre usar #Bitcoin no será obligatorio.
@nayibbukele
@XZablah
@chivowallet
Más información en este video 
👇👇👇 https://t.co/xUsU6UpktR"
1432185759696629762,2021-08-30 03:37:48,Aquí esperando a que baje el Bitcoin para DECIRTE QUE TE EXTRAÑO ALV
1432185646903332868,2021-08-30 03:37:21,"¿Que va a pasar si alguien hace algo a esas casetas del bitcoin? ¿El soldado le dará un balazo? Cualquiera diría que se lo llevarán detenido, pero eso no es facultad de un soldado y tampoco está entrenado para ello. Eso sin mencionar que Constitucionalmente no están facultados 🤔"
1432185552304885764,2021-08-30 03:36:59,"¡Qué tengan linda noche gente bonita!

Soñaré con #Bitcoin 😅🤟🧡 https://t.co/cneKUUKKqE"
1432185533388759040,2021-08-30 03:36:54,"@JJavier__90 @MilenaMayorga @chivowallet Jajaj esa es la peor mentira. Y eso es lo que no se ha explicado la Wallet te permite transferir bitcoin a dólares digitales, pero en el reglamento que les han pasado a consulta a los bancos está bien claro que se cobrará comisión por trasladar esos dólares digitales a reales"
1432185436793880580,2021-08-30 03:36:31,"No. El Salvador no lidera el avance económico con la implementación #Bitcoin. Lidera, si acaso, la perversión de esta criptomoneda al ponerle regulación nacional y control estatal. Ay de los países que le copien, y de los usuarios. #SiAlBitcoin #NoAlEstatismo ¿Se entiende?"
1432185349330046980,2021-08-30 03:36:10,@RecuerdameBot  el 31 de diciembre 2021 revisar el precio de Bitcoin y que hoy estaba a $48.000
1432185295953346560,2021-08-30 03:35:57,@anamag_figueroa Soy de la diaspora y si a el Bitcoin
1432185142945198083,2021-08-30 03:35:21,@Herezeq Ahora pinta deuda en bitcoin
1432185112716890113,2021-08-30 03:35:14,"Súper acontecimiento, un gran paso están dando los amigos salvadoreños. Histórico! #Bitcoin https://t.co/1y465A96U0"
1432185072430419979,2021-08-30 03:35:04,@FMLNoficial Tu madre hijos de la tunca como diaspora estamos de acuerdo con la ley Bitcoin a la verga malditos terroristas narcotraficantes ladrones asesinos del FMLN
1432185045175914496,2021-08-30 03:34:58,"Ahora resulta q @FUERZARMADASV y @PNCSV en vez de a dar cuidando a los ciudadanos van a cuidar cajeros #bitcoin
P becas de estudiantes no hay $ 
Vamos bien verdad #BukeleMarero y tu PCT exitoso es cuidar cajeros. Vean en q gasta este sujeto los $ prestados. @USAmbSV @POTUS @fmi"
1432185023722049540,2021-08-30 03:34:53,@FMLNoficial Soy diáspora y digo si al #Bitcoin  esos lambes botas no son diaporas son los mismos terengos haciéndolos pasar por diáspora coman 💩 mejor
1432184987512721408,2021-08-30 03:34:44,Mire niña Anabel...  En Cuba ya aceptaron el #Bitcoin https://t.co/cthMqZ2oXC
1432184919938195458,2021-08-30 03:34:28,Con Bitcoin los bancos se vuelven completamente innecesarios https://t.co/VTjhxVqqUS
1432184899646201857,2021-08-30 03:34:23,"El dinero queda en nuestro país y los inversionistas extranjeros se irán con el ""fantasmita"" #Bitcoin"
1432184771208114178,2021-08-30 03:33:52,"@Guilletorrealba Pagos con bitcoin.
Yo sé que a lo mejor aún no estamos para una masificación del uso de bitcoin como medio de pago. Siento que se tiene que afianzar como reserva de valor primero.
JDG lo descarta en su paper de manera bastante burda en mi opinión. https://t.co/Z0y3ekpaaD"
1432184765109575681,2021-08-30 03:33:51,@ChristianDiffer Esos cerotes torpes no entienden que nosotros estamos con nuestro Presidente Nayib Bukele y La ley Bitcoin
1432184746029817857,2021-08-30 03:33:46,"@Enamora49429377 @CHMtz_Lupiitha Por la gran puta pendejo. Que no entendés???. NO vas a comprar la moneda, solo LA VAS A USAR para pagar. SI querés comprar un tres cuartos o un medio de bitcoin es tu problema, pero eso es EN LA BOLSA DE VALORES. Un mh de 17 años sabe más que vos, educate mejor y ya veremos"
1432184624873148416,2021-08-30 03:33:17,@jxavier503 @nayibbukele @chivowallet Te recomiendo que compres #Bitcoin en un exchange confiable como @coinbase o @binance y que lo transfieras a tu chivo wallet. Es más seguro. Dudo que esa wallet sea codigo abierto asi que no confies al 100% en ella por ahora.
1432184608171380737,2021-08-30 03:33:13,@FMLNoficial La mayoría de la Diaspora si usaremos el Bitcoin y saben que otra cosa mas también. Nuestro derecho de voto el 2024 solo para eliminarlos a ustedes como partido político 😎🇸🇻. Después reduciremos el partido ARENA como lo esta hoy el FMLN 😎.
1432184425287241729,2021-08-30 03:32:30,@Chinita_Lohan Listo para hacer negocios inmobiliarios a través del Bitcoin https://t.co/mxZbzOp97m
1432184327287328770,2021-08-30 03:32:06,@KFC_sv @nayibbukele Hey @KFC_sv van Uds a aceptar Bitcoin empezando en día 7 de Septiembre. Las caeremos como mara por muchos biscuits!!!!!!!
1432184280764063744,2021-08-30 03:31:55,Y si mezclamos el Bitcoin con esquemas piramidales 🤗 ¿? https://t.co/Wao6E6VtaE
1432184219573358593,2021-08-30 03:31:41,"Ya quiero que sea 7 DE SEPTIEMBRE y decirle al mundo, que estoy orgulloso de que mi país es el primero en el mundo en tener a #Bitcoin como moneda de curso legal
#ElSalvador"
1432184179031216134,2021-08-30 03:31:31,"@marilulabella1 Si, yo tambien espero poder ahorrar los transfer fees con #ChivoWallet. #Bitcoin"
1432184079601082372,2021-08-30 03:31:07,@MirtaJimenez13 @AnabelBelloso Manipula a los ancianos humildes dándole elotes para que salgan a protestar contra del Bitcoin. 👎
1432183916904034308,2021-08-30 03:30:29,"@meeo84 @tuiterolobato @nayibbukele A ver pendejo. Los vas a recibir en bitcoin y en el mismo monedero lo podés pasar a dólares de manera instantánea. Si el bitcoin varía, el respaldo de bandesal entra en acción y no afecta en nada al usuario. Tan difícil es entender la PARTE FÁCIL???. Mejor repite ""soy ignorante"""
1432183885874569222,2021-08-30 03:30:21,"@TheHound2315 @CryptoWanako @Ricky609641 @ReyGaldamez84 @nayibbukele Siguen sin responder la pregunta, si tan bueno es bitcoin porque la gente no se enriquece?"
1432183807361302531,2021-08-30 03:30:03,@fiallaJD Eso quiere decir que van aceptar Bitcoin
1432183806920888321,2021-08-30 03:30:02,"Precio: $968,000.00
Fuente: @Bitso #Bitso #BTCMXN $btc
Hora: 2021-08-29 22:30:02 (GMT-6)"
1432183805016789002,2021-08-30 03:30:02,"Precio actual del #Bitcoin, #Ethereum y #Ripple

 1 $USD  = $20.10 MXN
 1 $BTC = $969,956.57 MXN
 1 $ETH = $64,000.04 MXN
 1 $XRP = $22.77 MXN
 1 $LTC = $3,488.68 MXN
 1 $BCH = $13,026.62 MXN

Compra y Vende Bitcoin, Ethereum y Ripple desde aquí: https://t.co/EgcahDQQRb https://t.co/FkQyBIBd7N"
1432183797060038659,2021-08-30 03:30:00,#Huobi #Huobipro #Hadax mucho mas que un #EXCHANGE de #criptomonedas https://t.co/iEgip6extt @Huobi_Pro  https://t.co/MRSjhjDMPp  #bitcoin #ethereum #Trading #Summit #Huobicom #HuobiGlobal #HuobiSummit @HuobiGlobal #HuobiGlobal #savingsaccount #Savings #BTC #ETH #XRP #HT #LTC
1432183666982244357,2021-08-30 03:29:29,"Autor de “Padre Rico Padre Pobre”, Robert Kiyosaki, advierte de nuevo: “Compren oro, plata, Bitcoin y sálvense” https://t.co/PJdhWo5QHZ"
1432183588770963459,2021-08-30 03:29:10,@nayibbukele @KFC_sv Se me ocurre que la proxima semana con mis Biscuit de mi wallet me comprare unos Bitcoin del @KFC_sv 🤔😎
1432183541618651139,2021-08-30 03:28:59,Si comisiones #Bitcoin @nayibbukele https://t.co/IlSMZc7hzL
1432183530021429252,2021-08-30 03:28:56,"@nayibbukele @chivowallet Listo para hacer negocios inmobiliarios a través del #Bitcoin 

@Ibrajim @AMuyshondt @XZablah @bukele @sociedadcivilsv @ChrisGuevaraG @FCristales @JuicefBukele @rodrigoayalasv @JoseValdezSV @monicataher @JBustillo1 @MilenaMayorga @chinchontepec22 @anamag_figueroa @ECastroES https://t.co/TfoIHx92kW"
1432183526837817344,2021-08-30 03:28:56,@chester27111 @nayibbukele @chivowallet Yo uso bitcoin lo que ustedes no pueden ver es el fondo de todo este movimiento pero sigan así de ignorantes dije claro que los favorecidos con todo lo que va generar esto serán pocos osea el dinero sea bitcoin o dolares al final irá a los bolsillos del gobierno 🤷‍♂️
1432183465298915336,2021-08-30 03:28:41,"@Chelita_NI Soy 100% Diáspora, si al Bitcoin, y listo para enviar mi primer “subsidio”!!"
1432183459225608196,2021-08-30 03:28:40,"@Chinita_Lohan Aquí estamos…con todos los poderes, yo también digo SI al #Bitcoin 🇸🇻 https://t.co/vTcFgQOtJg"
1432183448559624200,2021-08-30 03:28:37,@arronchopa @el_Periodico A Él Salvador Sólo Con Bitcoin Y Otras Criptomonedas Se Puede Viajar. Y un Puñado De Dólares.
1432183382646026241,2021-08-30 03:28:21,"@ChristianDiffer Qué raro🤔
La gente después se burla al ver q’ esos 4🤡estando rodeados de ATM’s #Bitcoin estén protestando🤦🏼

Luego se enojan cuando los critican por   hacer el ridiculo🙄 https://t.co/UHT4AWCE1o"
1432183371585789953,2021-08-30 03:28:19,"Si, hicimos push en nuestra jugada de 5U.

¿Y? en el vip siguen cobrando como si hubieran comprado Bitcoin. 

sigue la promoción quedan 5 lugares. https://t.co/y2OhjstZmL"
1432183344096321536,2021-08-30 03:28:12,@FcoOso Celebremos tirándole un volcáncito  a las casillas del bitcóin 🤭
1432183324961873923,2021-08-30 03:28:08,"@OscarMachon @EEPO1980 @ElMundoSV Pero cuidar paradas de buses donde se concentran ciudadanos blanco de la delincuencia, no es lo mismo que cuidar propiedad de mafias o privados como los tales cajeros del bitcóin."
1432183313205272579,2021-08-30 03:28:05,"@soyishikawa Si yo no quiero tener una cuenta de ahorro en el banco, o una tarjeta de débito no la tengo y ya. Hay gente que no quiere bitcoin y está pagando igual el costo, así que no es igual ni mejor."
1432183292321677317,2021-08-30 03:28:00,#29Ago | Cicpc busca a joven que hurtó 1.150.000 dólares en Bitcoin 💵🇻🇪 https://t.co/o06fxmXthf
1432183272365305857,2021-08-30 03:27:55,@He19Emerson @FCristales sin duda no sabes como funciona el bitcoin
1432183227444248579,2021-08-30 03:27:44,"@FenixUlloaVP @EdgardoDeLaO2 ¿Éstos son los trogloditas que se rehúsan a utilizar el bitcoin?

Éste es el pueblo que trabaja a diario para llevar el pan honradamente a casa. El pueblo NO quiere ésa basura."
1432183203138359302,2021-08-30 03:27:38,"@nayibbukele @JoseValdezSV alguno me podría enviar el link de la wallet que dijo el Presi seria para el uso de Bitcoins??? Quiero el beneficio de los $30 en Bitcoin y usar la nueva moneda del futuro para unos, próximo presente de nosotros"
1432183180841345028,2021-08-30 03:27:33,"@NNy503 @ElMundoSV Jovencitos como ellos hay muchos, el uso del bitcoin les será como quitarle el dulce a un niño"
1432183167092510721,2021-08-30 03:27:30,"Como consumidor, puedes tener Bitcoin sin usar la Chivo app, si quieres."
1432183157915271175,2021-08-30 03:27:28,@JoseValdezSV Y dale..siguen soñando en los partidos que disquen ya no existen...pero la gente NO quiere el Bitcoin...pero tú sigue tratando...jajajjjajaj
1432183141876256769,2021-08-30 03:27:24,@JoseValdezSV Deberian de hacer una encuesta a la poblacion si quieren o no el bitcoin. Pero a consciencia sin maquillar números. Para poder decir con firmeza si al bitcoin
1432183132825006083,2021-08-30 03:27:22,"🇸🇻 El Gobierno de El Salvador brindará $30.00 a las personas que descarguen la aplicación la Billetera del gobierno para las transacciones en Bitcoin, esto apartir del mes de septiembre del 2021. https://t.co/wIGfD8lWTy"
1432183096246521856,2021-08-30 03:27:13,No me he sumado a la campaña de rechazo al Bitcoin porque creo que los salvadoreños merecen el desastre que viene con eso.
1432183091443929094,2021-08-30 03:27:12,Lo que me extraña que varios emprendedores están en contra del bitcoin. ( Que su fanatismo político no los cieguè)
1432183056262209539,2021-08-30 03:27:03,Y cae en lo mismo el gobierno no está dando la suficiente información a las personas que no saben nada que no tienen la mínima idea de que el el bitcoin 🙁 muchas gente (ANCIANOS) saldrá estafada por la incapacidad del gobierno de no brindar la mayor información sobre el bitcoin https://t.co/EBYs7wEffI
1432182945004064770,2021-08-30 03:26:37,"@JaviSiman El Salvador solo tiene una manera de salir adelante y es teniendo una economía y democracia que inspire confianza sumando un índice de inseguridad muy bajo.
El bitcoin no vendrá a mejorar la vida de nadie, a lo que sí vendrá es a poner más Mier. la economía que existe actualmente"
1432182942814584833,2021-08-30 03:26:36,@gloritarteaga @nayibbukele @KFC_sv De una cosa estoy seguro que el Bitcoin significará menos pobreza en El Salvador
1432182915643883525,2021-08-30 03:26:30,@FMLNoficial Lo bueno que no salí de casa porque sino me hubiera topado con esa masiva protesta contra el BITCOIN 🙊😂
1432182875269615616,2021-08-30 03:26:20,"la zona de $49,500 para $BTC ha actuado como una resistencia

manteniéndo el precio constantemente por abajo

en cuánto se rompa, en próximos días, podríamos ver el inicio del siguiente impulso alcista para todo #crypto https://t.co/qes8iDbhB5"
1432182862288203778,2021-08-30 03:26:17,"Convierte tus #bitcoin a dólares de manera fácil y segura.

Sin registros e intermediarios, directamente a tu cuenta bancaria.
Operamos con todos los Bancos De #ElSalvador

#btc #bitcoin #puntoschivo #chivowallet #cajeroschivo https://t.co/5mSImgFQYt"
1432182821272104965,2021-08-30 03:26:07,@Chinita_Lohan @Marvinz93471899 Soy Diáspora y digo si al #Bitcoin
